squareMeters,numberOfRooms,hasYard,hasPool,cityCode,cityPartRange,numPrevOwners,made,hasStormProtector,hasStorageRoom,hasGuestRoom,price
39066,20,0,1,95736,5,5,2001,1,1,3,3914366.1
76971,9,0,1,44184,2,4,1992,1,1,2,7704323.2
72509,45,1,1,66762,10,9,2015,0,1,10,7262915.5
78498,32,1,1,99615,8,7,1993,0,0,0,7865584.3
67360,62,1,0,19166,4,9,1994,1,0,4,6748344.4
85926,3,1,1,22374,4,4,2012,0,0,1,8601212.2
67302,75,1,0,27333,1,5,2013,0,1,2,6736275.3
2783,95,0,1,33962,9,5,2014,1,0,0,285274.4
54096,76,1,1,82008,7,7,2009,0,1,3,5421215.9
98102,41,0,0,12459,10,8,1990,1,1,7,9812451.0
2065,43,1,0,51593,1,4,2002,1,1,7,216333.2
2908,99,1,1,72906,4,1,2018,0,1,2,301147.8
89144,92,1,1,35623,2,6,2002,0,1,1,8920858.2
94196,62,1,1,25206,4,2,1996,1,1,5,9427245.6
17818,61,0,1,86721,3,5,1998,1,0,2,1785818.8
26050,20,0,1,39634,7,2,1991,0,0,2,2612716.1
92688,17,0,0,73006,5,4,1994,0,1,0,9271540.4
63304,18,1,0,14366,9,4,1997,1,1,7,6342245.7
84827,9,0,1,52069,8,3,2018,0,0,2,8487673.8
75762,87,0,0,72679,4,4,2014,1,1,8,7577001.4
30513,57,0,1,63047,7,2,1996,0,1,8,3062130.6
91604,28,1,1,52200,5,8,2018,1,1,5,9169471.8
68365,96,0,1,31033,5,7,1990,1,1,6,6846772.0
96037,58,1,0,16053,6,4,1993,0,0,0,9606569.3
63137,34,0,1,59502,2,4,1994,0,1,2,6319616.4
98951,98,1,0,86148,10,1,2012,1,1,4,9905156.2
69623,69,0,0,12448,3,7,2007,0,1,2,6966322.7
75689,19,0,0,21846,1,2,2006,0,0,0,7571270.6
16147,47,0,1,58471,10,1,1990,0,1,0,1620485.0
73739,27,1,1,57048,6,6,2009,0,1,2,7382091.9
93361,15,1,0,73932,1,4,1996,0,0,5,9340382.6
59300,61,0,1,92773,6,8,2016,0,1,8,5934782.6
5988,72,1,1,57227,10,5,2009,0,1,2,606466.9
15009,100,1,0,9262,9,7,1999,0,1,5,1506018.9
1863,61,1,1,40624,3,10,2000,1,0,1,197006.0
28700,7,1,0,90688,5,8,2005,1,1,1,2873058.5
1012,23,0,0,71883,3,8,1991,1,0,3,106809.1
28238,51,0,1,64670,1,1,2010,0,0,0,2828215.0
10069,71,0,0,59041,5,8,1990,1,1,0,1010749.0
12279,2,1,0,98910,3,5,2010,0,1,2,1237678.0
61924,89,0,1,57805,1,9,2003,1,1,4,6198532.3
54550,94,0,1,5827,9,8,1997,1,0,5,5460811.7
84491,83,1,1,27636,3,1,1996,1,0,6,8457523.6
4007,2,1,0,3545,2,4,2020,1,0,1,404732.0
55238,86,0,1,39533,7,8,2018,1,1,7,5527940.8
47794,35,0,1,94512,4,2,2014,0,1,7,4784670.4
37944,37,0,1,30467,3,9,1995,0,1,8,3799916.5
14434,8,1,0,18973,9,7,1993,0,1,10,1453434.3
12193,32,0,0,53461,8,2,2006,1,0,8,1220166.6
41757,46,0,0,7214,1,2,2016,1,0,0,4177546.6
84609,59,1,1,57704,6,8,2006,0,0,10,8469601.6
7517,20,1,0,4423,2,7,2004,1,0,2,756764.4
89974,11,1,1,77799,1,2,1990,0,0,8,9008989.0
56191,6,1,1,84313,5,8,2005,1,0,4,5625288.5
36799,77,0,1,17623,10,9,1992,1,0,7,3685628.2
60555,100,1,1,87291,10,5,2016,0,0,10,6065217.6
80582,24,1,0,65750,1,3,2011,0,1,8,8067342.1
28964,75,0,1,64637,1,6,2004,1,1,3,2905336.4
45467,82,0,1,75809,10,9,2006,0,1,10,4551038.6
80039,86,1,1,14020,4,6,1996,0,1,7,8009219.6
94744,36,0,1,32003,5,6,2010,1,1,10,9477533.0
23494,3,1,1,5253,7,1,2014,1,1,6,2361737.4
8908,7,1,0,35469,3,9,1997,0,0,1,896834.7
8416,63,1,1,87396,1,1,2013,0,0,10,850814.3
50070,66,0,1,51088,4,4,1995,1,1,6,5010998.5
18286,89,0,0,76283,1,9,2016,1,1,6,1833185.6
67798,54,0,0,46628,1,4,2013,0,1,2,6783470.3
71025,99,0,0,4861,4,4,2010,1,0,7,7104405.0
23088,29,0,0,88095,1,5,2000,1,0,2,2313705.0
96923,94,1,0,90110,4,3,2008,1,0,4,9694422.8
22587,48,1,1,2661,9,3,1998,0,0,3,2266626.8
81793,10,0,0,95922,2,10,2018,0,1,4,8184784.8
92698,19,1,0,75398,6,9,2006,0,1,3,9274536.6
61241,19,0,0,80077,9,3,2019,1,0,2,6125986.9
21068,18,1,1,23455,4,5,1990,1,0,1,2118534.0
84154,70,0,0,24336,4,3,2008,1,0,6,8419569.8
63437,51,1,1,84675,7,10,2000,0,1,10,6351922.0
34441,35,0,1,35192,10,6,2002,0,0,1,3447690.2
70634,46,0,0,74343,8,5,2002,1,1,9,7064676.2
16174,26,1,0,2858,9,4,2010,1,1,1,1632405.0
53330,81,0,0,5775,8,6,2002,1,0,9,5334440.2
49092,10,1,1,82817,8,5,2002,0,0,4,4923130.2
39899,65,0,0,19460,5,3,2006,0,1,1,3993466.6
44994,4,0,1,446,9,1,1997,1,0,9,4507755.7
31088,59,0,1,31169,2,9,2003,0,1,7,3116014.3
9447,28,0,1,4557,6,8,1995,0,1,6,949332.5
83936,20,0,1,57795,4,8,1995,1,0,8,8399014.5
82910,41,0,0,6852,10,7,1995,1,1,8,8295330.5
43215,68,1,0,58470,4,9,1998,1,0,6,4323726.8
21597,45,0,0,83103,3,6,2015,0,0,6,2161065.5
958,48,1,0,41937,7,4,2016,1,1,1,99445.6
11904,59,0,1,79610,4,2,1993,0,1,3,1198851.3
63693,10,1,0,15304,10,8,2005,1,1,10,6379693.5
15555,13,0,0,50637,4,2,2014,0,0,3,1558805.4
88308,31,1,0,43367,4,7,2014,1,1,6,8838121.4
72161,65,0,0,33126,5,7,1998,0,0,3,7225761.8
48684,47,0,0,13007,4,10,1995,1,0,1,4870243.5
37494,32,0,0,46266,9,3,2006,0,0,10,3752888.6
87587,80,0,0,88746,5,7,2011,0,1,7,8761570.1
19507,46,1,0,76887,3,6,2010,1,0,9,1955298.0
63600,7,1,1,84792,6,6,2018,1,0,8,6369418.8
73482,65,0,0,16095,8,5,2013,0,1,6,7351375.3
43020,3,0,1,35526,2,9,2012,1,1,2,4306904.2
58949,9,0,0,30936,7,9,1996,0,0,1,5897197.6
84431,72,0,0,91450,4,6,1996,0,0,5,8445624.6
26299,53,0,0,81489,10,10,2020,1,0,4,2638300.0
73073,66,0,1,67669,10,8,2003,0,0,0,7317758.3
73031,1,0,1,81815,4,10,1993,1,1,6,7309235.3
13283,67,1,0,2766,9,9,1998,0,0,4,1334061.8
5086,54,0,0,10704,6,1,2003,0,1,8,516329.3
15880,4,0,0,75365,10,2,2016,0,1,10,1591475.6
99093,39,1,0,42143,2,8,2012,1,0,3,9914508.2
56701,60,1,1,91300,6,2,2008,0,0,4,5673882.8
9920,82,0,1,77792,9,8,1997,1,1,1,996888.7
7228,22,1,1,46443,5,2,1992,1,1,2,737118.2
18684,79,1,0,12905,8,7,1990,0,0,6,1877347.0
36297,52,1,1,26724,7,7,2017,0,0,2,3637736.7
29753,69,1,1,40412,7,4,2017,1,1,2,2986236.7
16915,1,1,0,97706,7,8,2006,1,0,5,1701274.6
11593,40,1,0,95939,7,9,1997,0,0,8,1166355.7
76658,24,1,1,10408,7,8,2020,1,1,3,7674076.0
28436,50,0,1,11067,5,6,1999,1,0,1,2848381.9
22461,85,0,1,94411,6,3,2019,0,1,1,2255310.9
59071,87,0,0,19336,6,7,2012,1,0,6,5909009.2
78010,16,1,1,23653,8,8,1994,1,0,6,7809768.4
14079,32,1,1,79296,6,1,1991,1,1,6,1419421.1
68726,93,1,1,46443,10,5,2004,1,1,0,6881563.4
37856,97,1,0,81608,6,7,1998,0,1,5,3792661.8
2789,83,1,0,57316,8,2,2014,0,1,9,283446.4
11512,93,0,0,86123,7,6,2012,1,0,7,1152954.2
82377,82,1,0,38588,4,9,1997,0,1,7,8241773.7
99648,97,0,1,40035,10,8,1996,1,0,5,9971099.6
68269,16,0,1,79661,6,6,2017,0,1,9,6835405.7
48831,69,0,1,84669,3,9,2015,0,1,3,4889109.5
96228,54,1,0,46927,6,2,2017,0,1,0,9627177.7
36936,97,1,0,8495,8,2,2002,0,1,9,3697084.2
93217,54,0,0,4907,1,5,1997,1,0,9,9328799.7
70715,49,1,0,56692,3,3,2001,1,1,2,7076608.1
33512,28,1,0,96775,4,8,2007,0,0,8,3355634.7
61587,25,1,0,60436,9,8,2011,1,0,7,6167753.1
32910,67,1,1,92975,3,10,2010,1,1,5,3301042.0
64963,33,1,0,24858,6,3,2014,1,1,2,6500685.4
35519,100,1,1,74991,2,2,2003,1,0,3,3558953.3
56501,81,0,0,29635,5,7,2000,1,0,7,5651274.0
35005,23,1,1,63019,3,4,2011,0,1,1,3507342.1
44969,89,0,0,26280,8,2,1995,0,0,2,4502396.5
16460,93,1,0,68872,6,10,2009,0,0,7,1660482.9
9155,41,1,1,97714,6,1,1994,1,0,0,922517.4
52646,91,1,0,35763,9,6,2001,0,1,0,5272375.1
74623,98,1,0,49182,7,7,2019,0,1,1,7477062.9
24547,69,1,1,43892,9,2,2006,1,1,7,2463506.6
64492,84,1,1,5498,1,3,2014,0,1,1,6459748.4
45989,84,1,1,40727,5,5,2008,1,1,0,4611619.8
79549,44,1,1,85226,6,4,2014,0,1,8,7961296.4
82284,19,0,1,58419,1,4,2015,0,1,1,8236956.5
48240,65,1,0,38726,10,1,2004,1,1,0,4831157.4
663,59,0,0,31509,10,3,1990,1,0,1,67550.0
46505,63,1,0,79467,8,2,2013,0,0,7,4654841.3
47651,32,0,0,60052,8,7,2014,0,1,1,4768941.4
85811,70,1,1,66014,3,5,1999,0,1,1,8594337.9
60936,91,1,0,52550,6,8,2016,0,0,5,6098399.6
42407,33,0,0,97183,1,2,2021,1,0,8,4247458.1
84181,78,0,1,9896,7,1,2000,1,0,5,8420281.0
86680,94,0,1,25439,2,4,2001,1,1,1,8672197.1
4690,15,1,1,30572,8,2,2014,0,1,4,474716.4
49779,77,1,1,50053,10,5,2006,1,0,6,4986710.6
32204,3,0,1,24865,9,6,2001,0,0,9,3226023.1
6547,93,0,0,70033,2,7,2021,0,1,7,657002.1
5801,42,1,0,46764,5,1,2006,0,1,8,587160.6
49033,67,0,1,48676,9,10,2020,0,1,3,4913241.0
22468,61,0,0,56991,2,10,2013,0,0,1,2248298.3
73885,47,0,1,33591,8,7,2019,0,0,9,7393278.9
10252,49,0,1,32288,9,3,2017,0,0,3,1030176.7
57639,65,1,1,37618,1,8,2002,0,0,6,5769167.2
3802,10,0,0,91448,2,4,1991,1,1,3,388147.1
68862,78,1,0,71442,4,9,2017,1,0,9,6891082.7
30312,65,1,0,33287,9,6,1996,0,1,2,3038342.6
1256,2,1,0,97976,10,9,2008,1,0,3,130440.8
74893,94,1,0,15460,2,8,2020,1,0,0,7494261.0
99125,99,1,0,11283,3,1,1998,1,0,7,9916436.8
99104,77,1,1,17030,8,2,2001,1,1,5,9922700.1
31644,35,0,1,96222,2,4,2013,1,1,5,3169499.3
84789,50,0,1,91548,9,6,1992,0,0,9,8484814.2
71807,99,1,0,27489,4,6,1996,1,1,9,7193582.6
57412,53,1,0,94887,4,9,2013,1,1,5,5747107.3
14921,74,0,0,18913,6,2,1995,1,1,2,1496575.5
65830,45,1,0,95917,5,6,2017,1,0,1,6587835.7
84872,55,1,1,95194,8,10,2005,1,0,0,8500395.5
30877,44,1,0,12980,5,5,2001,1,0,6,3089945.1
9642,33,1,0,18769,6,10,2021,0,1,1,971897.1
53798,78,0,1,51244,4,4,1993,1,1,10,5386875.3
82733,48,1,1,84652,9,10,2018,0,0,4,8287927.8
99670,35,1,0,11357,2,6,2009,1,1,0,9974144.9
95968,59,1,1,10522,1,8,2019,0,0,0,9609048.9
31357,85,1,0,89246,2,9,2017,1,1,6,3141062.7
5012,77,1,1,94755,3,6,2018,0,0,8,511059.8
32088,25,0,0,43023,4,1,2018,0,0,3,3216535.8
99355,81,1,1,69687,2,8,1994,0,1,4,9940016.4
98940,15,1,1,75702,5,3,2015,1,0,10,9899873.5
78916,18,1,0,54200,10,8,2009,0,0,5,7897498.9
31844,5,0,0,36856,4,6,2008,0,1,1,3190358.8
46367,77,1,1,24021,2,1,2014,1,1,10,4641159.4
73889,32,1,1,95965,4,3,1996,1,1,0,7403420.6
27769,42,1,1,31372,10,10,2012,1,0,7,2791895.2
19911,8,1,1,14792,9,4,2016,1,0,8,1997090.6
44513,65,0,1,45227,3,4,2013,1,0,5,4457776.3
54631,69,1,1,1911,3,6,2006,1,0,1,5471295.6
49806,15,1,0,72364,7,7,2021,0,1,7,4983577.1
3289,89,0,0,54310,5,10,1992,1,1,8,330701.2
17109,89,0,1,14637,4,1,2020,0,1,6,1719159.0
65046,86,0,0,38597,9,5,2001,1,1,3,6506466.1
47264,21,1,1,78063,1,3,1993,1,0,7,4737385.3
13898,96,0,0,2434,5,1,2007,1,1,1,1393356.7
9750,84,0,1,80322,2,3,1999,1,1,5,982119.9
60238,99,0,0,80008,6,7,2010,0,1,4,6028617.0
39591,48,1,1,5758,10,9,2021,0,1,10,3967203.1
58046,61,1,1,89671,10,5,2001,1,1,1,5811902.1
54694,75,1,0,3520,9,8,1996,0,0,4,5478956.6
26864,34,0,0,33578,3,4,2001,0,0,7,2692368.1
71657,2,0,1,42600,6,3,2012,0,0,7,7170264.2
43524,58,0,0,71371,7,10,2003,1,0,0,4354494.3
65357,83,0,0,73184,4,1,1990,0,0,4,6536555.0
1664,52,1,1,49566,10,7,1992,1,0,8,174007.2
18349,49,1,1,78897,8,8,1997,1,1,5,1844863.7
47870,23,1,1,9458,6,1,2018,0,0,10,4795565.8
61761,77,0,0,34259,8,4,2014,0,0,2,6177711.4
99266,80,1,1,95079,2,10,2016,1,1,0,9932775.6
85512,64,1,1,57918,4,10,1994,0,0,9,8560263.4
97392,48,0,1,29178,10,9,2016,1,0,2,9746606.6
91440,98,0,0,12160,10,1,1994,1,1,4,9150599.4
51813,48,0,0,69044,8,5,2009,1,1,8,5187344.9
22601,79,1,1,53717,8,8,2012,1,1,10,2268497.2
34901,13,0,0,64557,1,7,2010,0,0,8,3493455.0
74300,50,1,0,69316,10,9,1991,1,1,10,7436179.1
6178,4,0,1,36038,5,5,2019,1,1,10,625784.9
42873,48,1,1,64977,5,2,1999,0,0,6,4295566.9
38172,58,0,1,94407,4,4,1997,1,1,1,3822350.7
25624,79,1,0,62302,10,7,1992,0,0,3,2566661.2
78765,84,1,0,69037,4,7,2011,0,1,4,7886131.1
28911,58,1,1,91758,8,8,1991,1,0,0,2902639.1
58492,82,1,1,95914,10,3,2005,1,1,8,5860459.5
38075,72,0,1,10185,2,3,1995,1,0,8,3812421.5
41371,14,0,0,14407,5,1,2013,0,1,1,4139663.3
35522,94,0,1,73529,1,6,1994,0,1,6,3554423.4
52856,3,1,0,54730,3,9,2013,1,0,1,5289891.3
28988,14,1,0,56444,2,6,2014,0,1,5,2907130.4
56555,90,1,1,49805,9,1,1990,0,1,1,5668603.0
52254,56,0,0,91881,8,2,2005,1,0,2,5230022.5
32879,88,0,1,3122,4,2,2021,1,0,10,3299134.1
25012,61,1,0,66817,6,4,2014,1,1,8,2503623.4
4865,61,1,0,3642,10,7,1999,0,1,4,491173.9
49395,20,0,0,36486,4,7,2015,0,0,0,4941101.5
10606,76,0,1,22784,8,9,1996,1,1,0,1064850.6
63724,30,1,1,41885,10,4,2012,1,0,4,6378709.2
33956,92,0,1,56356,9,7,2001,0,1,10,3404280.1
82900,16,0,0,85041,4,7,2001,0,0,3,8292317.1
93319,53,1,0,21064,9,8,2018,0,0,9,9338497.8
95160,71,1,0,42152,7,1,2001,0,0,3,9522790.1
59498,94,0,0,69819,9,9,1998,1,1,6,5952425.8
148,91,0,0,27008,6,9,1992,1,1,10,16799.2
67709,82,1,0,57705,7,10,1992,0,1,1,6776316.2
93224,34,0,1,44052,7,1,2019,0,0,1,9329864.9
76183,69,0,0,35703,9,2,1996,1,0,0,7620092.6
37132,24,0,0,38630,1,1,2009,0,1,3,3714296.9
66993,81,1,1,4017,3,1,2016,1,1,2,6710225.6
82244,92,0,1,64217,7,5,2000,1,0,10,8228737.0
29370,13,0,0,67217,4,4,2002,1,0,9,2938725.2
66129,76,0,0,82092,8,4,2020,0,1,9,6615134.0
29846,50,0,0,89802,2,8,1998,0,0,2,2985095.8
64108,67,0,1,71492,1,3,1992,1,0,4,6423668.2
2850,42,1,0,7039,2,3,2012,0,0,0,290875.2
35652,48,0,0,75797,9,3,1996,0,0,4,3569151.6
10932,28,0,0,83133,1,8,2007,0,1,9,1094185.7
58914,54,1,1,23712,1,2,2017,1,0,9,5899786.7
12018,4,1,0,16975,3,9,2006,1,1,6,1213311.6
91395,16,0,0,11151,8,9,2008,0,0,6,9141900.8
73956,23,1,0,31225,3,5,2006,1,0,8,7400410.6
49421,26,0,0,29782,4,7,2020,1,0,4,4943342.0
55529,15,1,1,5940,4,3,2008,0,1,6,5558926.8
43547,84,0,1,48375,10,1,2016,0,1,2,4358059.6
28554,21,0,0,80743,10,4,2012,0,1,3,2856686.2
85341,52,1,0,42247,3,3,2004,1,1,4,8538869.4
60826,54,1,0,82621,3,2,2016,0,0,0,6087968.6
1863,16,1,1,59808,7,5,2010,0,0,0,190783.0
59476,59,1,0,61825,4,2,2018,0,1,10,5950982.8
85493,67,1,1,28514,7,7,2013,1,1,10,8557738.3
5808,56,0,0,65448,1,5,2014,1,1,10,582907.4
50673,69,1,1,53100,6,3,2015,1,1,6,5076210.5
62802,20,0,1,73843,9,8,2020,1,1,1,6283765.0
67977,32,1,0,7784,9,5,2009,1,0,4,6803875.9
61217,43,1,1,38661,10,2,2015,0,0,5,6134485.5
40207,90,1,1,27482,8,1,2018,1,1,4,4029373.8
69142,16,0,0,35236,6,7,2005,1,0,1,6916927.5
80596,84,0,1,88574,8,2,1999,0,1,8,8065721.9
54473,9,1,0,58236,1,3,2015,0,0,4,5452279.5
51271,33,1,1,35186,5,7,1993,0,0,8,5139928.3
14809,58,0,1,94146,5,10,2015,0,0,1,1486480.5
59144,53,1,1,9259,2,7,2020,1,1,8,5922786.0
7791,21,1,0,24052,6,10,1998,0,1,10,785517.8
54266,54,0,0,39749,3,4,1997,1,1,0,5427669.7
59547,97,0,1,1893,7,2,2016,0,0,3,5967994.6
32813,92,1,1,12742,7,1,1990,0,1,8,3286268.0
34154,100,0,0,22119,5,2,1998,1,1,1,3423970.8
50093,28,0,1,91311,3,7,2001,0,0,0,5014755.1
57133,23,1,1,16128,2,8,2019,0,1,3,5718350.9
72829,91,0,0,96137,7,4,2020,0,0,8,7287180.0
44461,91,1,1,46939,4,6,2015,0,1,9,4454468.5
81789,84,1,0,24157,8,8,1995,1,1,4,8184845.5
87821,14,1,0,81694,8,7,2004,1,1,1,8788809.4
38704,27,1,1,28559,2,1,1998,1,1,5,3882049.8
50478,34,0,0,76584,10,8,2015,0,1,6,5048822.5
72170,33,0,1,43206,5,7,2020,0,0,5,7229974.0
42770,9,0,1,59124,7,9,2002,1,1,7,4281356.2
2226,73,1,0,12842,3,5,2000,1,1,3,224310.0
73741,14,0,1,99255,2,6,2007,0,1,7,7377791.7
55785,82,1,0,49617,10,5,2010,1,0,10,5590650.0
53812,56,0,1,13050,2,10,1999,1,0,8,5390255.9
70492,3,0,0,28312,3,10,2019,1,0,5,7054127.9
70577,22,0,1,57509,9,9,2005,0,1,5,7064452.5
37879,52,1,1,45036,1,7,2004,1,0,7,3804577.4
36559,78,0,0,38377,5,9,2007,0,0,3,3658559.7
97087,98,1,0,88363,8,2,2008,1,1,9,9716102.8
62816,59,1,1,87765,8,6,2010,1,0,9,6295641.0
54843,45,0,0,76054,8,2,2015,1,1,2,5486701.5
79853,45,0,0,65419,6,3,1994,1,0,10,7987746.4
23119,1,1,0,160,9,2,2004,0,1,7,2316639.4
10320,55,1,0,95054,6,2,2002,1,0,5,1038005.2
17353,2,0,0,77080,7,1,1993,1,0,2,1740330.3
73196,19,0,1,16866,3,5,2011,0,1,2,7325901.1
83934,54,1,1,10839,10,3,2001,0,0,8,8400357.1
99177,51,1,0,2276,8,2,2004,1,1,9,9926523.4
84466,92,1,1,5,7,10,2011,1,0,4,8456570.1
50619,37,1,1,19691,10,10,2019,0,0,10,5071031.9
76541,99,1,0,25412,5,9,2000,1,1,1,7656647.0
64105,57,0,1,6067,7,6,1991,0,1,3,6419376.1
39786,47,0,0,14352,4,3,2021,0,1,6,3984007.1
52370,73,0,1,23845,9,8,1997,0,1,5,5242857.7
21722,58,0,0,79146,9,8,2020,1,1,5,2173827.0
62686,39,0,1,16804,1,2,1994,1,1,8,6272659.4
64087,83,1,0,82973,5,4,2010,1,0,6,6414075.0
25972,7,1,0,4269,8,2,2021,0,0,7,2600292.1
10830,28,0,1,56534,5,8,2006,1,0,1,1093719.6
82065,96,1,1,77383,4,10,2012,0,0,8,8217209.2
66972,19,0,1,18612,4,3,2009,1,0,9,6701382.9
96871,55,0,0,54420,5,8,1996,0,1,4,9690783.6
52554,82,0,1,19910,4,6,2011,1,0,4,5260061.1
76017,90,0,0,78635,5,3,2005,1,0,0,7603441.5
76097,46,0,1,91317,5,3,2020,0,0,1,7616002.0
99254,85,1,0,12393,6,10,2004,0,1,3,9931071.4
26952,86,0,0,23395,1,10,2006,1,0,3,2698982.6
36968,27,1,1,77608,10,7,2002,1,1,8,3711515.2
71610,90,1,0,580,1,2,1990,0,1,0,7169819.0
50252,4,1,0,12384,6,10,2014,1,1,10,5033342.4
78254,61,0,0,94729,3,9,1990,1,0,2,7831345.0
11933,49,1,1,67684,9,3,2005,1,0,6,1201065.5
58069,91,1,1,51277,7,7,2004,0,0,6,5819120.4
47580,45,0,1,90626,9,7,1995,1,1,2,4768584.5
45747,84,0,0,7233,10,4,1992,1,1,9,4579479.2
38515,51,1,1,76242,6,1,2003,0,1,7,3865010.3
91204,91,1,1,59198,7,2,1990,1,1,2,9127495.0
38425,20,1,1,14198,5,10,2015,0,0,4,3858124.5
20537,98,0,0,9560,2,1,1994,1,0,6,2056267.4
67462,52,1,0,68411,2,3,2008,1,0,2,6754742.8
32282,85,1,0,24438,10,7,2008,1,1,6,3231758.8
63380,30,1,0,97769,3,7,1994,0,0,2,6341950.4
49322,8,0,0,65885,4,3,2017,0,0,2,4940658.7
72935,57,0,1,72432,6,4,2012,1,0,8,7298657.2
34410,29,1,0,91200,6,2,2015,1,0,3,3445264.5
40790,69,0,0,92006,8,8,2002,1,1,7,4080340.2
65260,34,1,0,62335,3,10,1996,1,0,7,6534195.6
43189,41,0,1,45626,8,6,1990,0,1,5,4326117.0
40416,14,1,1,23109,8,9,1990,0,1,0,4050909.0
31202,12,0,0,39380,1,4,1993,1,1,0,3121833.3
72688,74,1,0,73176,6,6,2019,1,1,6,7275937.9
27119,77,0,1,1736,6,1,2000,1,0,0,2717313.0
24916,36,0,0,83422,3,3,2010,0,1,9,2496771.0
88545,38,0,1,79053,8,4,1993,1,1,0,8860039.3
92102,30,0,0,91469,10,4,1999,1,0,7,9213411.9
90204,18,0,1,15393,10,8,2017,1,1,8,9025058.7
97867,19,1,1,63324,7,4,1997,0,0,3,9799102.7
70197,56,0,1,98038,4,6,2000,1,0,10,7027634.0
60153,39,0,1,53131,5,8,1992,1,1,5,6018727.2
71824,30,0,0,39940,1,10,1997,0,0,1,7190229.7
96478,98,1,0,73625,9,7,1993,0,1,0,9661311.3
93756,43,0,1,2552,10,8,2001,0,1,0,9378616.1
99170,33,1,1,49851,9,3,2014,1,0,9,9924309.4
11778,42,0,1,15968,9,2,2001,1,1,5,1185823.1
91109,59,0,0,80573,7,7,2005,1,0,5,9113552.5
71985,49,0,1,39705,1,10,2016,0,1,0,7207321.6
10978,24,1,1,55002,4,4,1998,0,1,2,1108254.8
24086,30,0,1,94622,2,10,2014,1,1,10,2410817.4
92058,66,0,1,43745,5,6,1997,1,1,0,9212309.7
32017,81,0,1,40891,5,10,2010,1,0,1,3205104.0
36564,51,0,0,28638,10,5,2010,1,1,10,3657736.0
96719,96,1,1,21010,7,3,2020,0,1,8,9685049.0
79851,83,1,1,95821,5,3,1998,1,0,9,7995217.8
79673,66,0,1,43484,3,7,1992,1,1,4,7981527.2
40200,51,1,1,39216,1,5,2006,1,0,0,4028239.6
54936,64,0,0,96041,1,8,2002,1,0,3,5502510.2
65975,54,1,0,80291,6,6,1992,1,0,1,6603622.2
66713,10,0,0,84464,3,10,2006,1,1,1,6673050.6
80415,21,1,0,84820,9,6,2007,0,1,2,8053263.7
48057,4,1,1,92871,9,2,2011,0,1,8,4811373.1
45140,28,0,0,69587,10,8,1993,1,1,8,4520881.3
70896,81,0,0,99194,6,6,1990,0,0,3,7098171.0
20492,15,1,1,72060,2,4,1993,1,0,9,2062026.3
82196,64,1,1,99620,3,1,1990,1,0,4,8227719.0
83530,25,0,1,28710,4,2,1999,1,0,0,8358735.9
57838,32,1,1,5883,10,4,2002,0,0,4,5793020.2
12632,47,1,0,4729,2,1,2012,1,1,9,1271361.2
13254,91,1,0,98839,2,1,2014,0,1,9,1333885.4
90078,66,1,1,22936,2,7,2004,1,0,1,9016393.4
54765,75,0,0,24522,6,1,2013,1,0,0,5478329.3
4596,97,1,0,29953,3,5,2014,0,0,8,465858.4
19575,90,0,0,27813,2,9,2013,0,1,9,1959201.3
77661,24,1,0,41783,8,5,2013,0,0,2,7775177.3
5239,100,1,0,84864,3,4,1993,1,1,8,529032.3
65630,31,1,0,63393,5,2,2020,0,0,10,6566530.0
62478,45,0,0,24451,6,9,2000,0,1,2,6249752.0
63434,99,0,1,83026,1,3,2003,1,0,4,6351082.3
16003,28,1,0,56379,5,3,1995,0,1,10,1606578.5
49942,64,1,0,80720,10,3,1990,1,0,6,5001819.0
1405,96,1,1,73434,8,4,1998,1,0,8,148112.8
15232,4,1,0,18408,5,6,1994,1,1,8,1528469.4
96577,68,1,0,46824,7,9,2010,0,0,0,9662991.0
11986,69,1,1,75601,1,1,2001,0,0,9,1204666.1
41392,20,1,1,54754,4,9,1991,0,0,2,4151181.1
57118,31,1,1,31945,2,5,2018,1,0,0,5718957.8
74880,34,1,0,75399,9,6,2003,1,0,10,7497502.3
50989,97,0,1,45538,8,7,2012,0,1,5,5105808.2
65752,15,0,1,12357,1,4,2020,1,0,3,6583468.0
49786,71,0,1,81262,9,9,2004,0,0,1,4984145.4
96381,73,1,0,76595,8,3,1997,0,0,3,9642408.7
53097,98,1,0,99000,2,5,2005,1,0,6,5315665.5
50846,44,1,1,19333,10,1,2001,1,1,0,5091984.1
61856,17,1,0,36122,8,1,1999,0,1,8,6199110.9
2685,31,1,1,59357,6,1,2010,0,0,9,274819.0
24021,4,1,0,8686,2,7,1997,0,1,9,2407456.7
72068,71,1,1,71948,9,6,1992,0,0,8,7221629.2
74729,92,1,1,15630,2,9,2000,1,1,1,7486919.0
45242,27,0,0,80016,8,9,2003,0,1,9,4527632.3
350,65,0,0,30809,5,7,2020,1,0,3,37972.0
42179,11,0,0,69102,6,3,1999,1,1,7,4221359.9
71973,32,0,1,21039,10,3,2012,1,1,1,7201696.2
19237,62,0,0,51495,5,3,2012,1,1,8,1931115.2
98728,55,1,1,62222,9,3,2011,1,0,10,9880299.1
38044,67,1,1,91771,4,9,2007,0,0,1,3812193.7
20862,4,1,1,79975,6,6,2007,0,0,3,2098549.7
72815,54,0,1,76023,7,9,2015,1,1,8,7287721.5
72510,70,1,0,47275,10,7,2021,1,1,3,7255056.1
